realtime_start,value,date,realtime_end
2019-12-06,13.7,2014-03-01,2019-12-06
2019-12-06,0.1,2014-04-01,2019-12-06
2019-12-06,6.4,2014-05-01,2019-12-06
2019-12-06,-5.6,2014-06-01,2019-12-06
2019-12-06,2.4,2014-07-01,2019-12-06
2019-12-06,1.7,2014-08-01,2019-12-06
2019-12-06,-6.7,2014-09-01,2019-12-06
2019-12-06,3.7,2014-10-01,2019-12-06
2019-12-06,0.8,2014-11-01,2019-12-06
2019-12-06,15.3,2014-12-01,2019-12-06
2019-12-06,-22.5,2015-01-01,2019-12-06
2019-12-06,-2.5,2015-02-01,2019-12-06
2019-12-06,15.0,2015-03-01,2019-12-06
2019-12-06,-1.4,2015-04-01,2019-12-06
2019-12-06,5.7,2015-05-01,2019-12-06
2019-12-06,-2.8,2015-06-01,2019-12-06
2019-12-06,2.2,2015-07-01,2019-12-06
2019-12-06,-0.4,2015-08-01,2019-12-06
2019-12-06,-5.6,2015-09-01,2019-12-06
2019-12-06,2.8,2015-10-01,2019-12-06
2019-12-06,1.0,2015-11-01,2019-12-06
2019-12-06,17.3,2015-12-01,2019-12-06
2019-12-06,-24.3,2016-01-01,2019-12-06
2019-12-06,3.4,2016-02-01,2019-12-06
2019-12-06,11.4,2016-03-01,2019-12-06
2019-12-06,-2.5,2016-04-01,2019-12-06
2019-12-06,4.6,2016-05-01,2019-12-06
2019-12-06,-0.7,2016-06-01,2019-12-06
2019-12-06,-1.0,2016-07-01,2019-12-06
2019-12-06,2.6,2016-08-01,2019-12-06
2019-12-06,-5.4,2016-09-01,2019-12-06
2019-12-06,0.7,2016-10-01,2019-12-06
2019-12-06,4.3,2016-11-01,2019-12-06
2019-12-06,16.5,2016-12-01,2019-12-06
2019-12-06,-23.6,2017-01-01,2019-12-06
2019-12-06,-0.9,2017-02-01,2019-12-06
2019-12-06,15.8,2017-03-01,2019-12-06
2019-12-06,-3.7,2017-04-01,2019-12-06
2019-12-06,6.8,2017-05-01,2019-12-06
2019-12-06,-2.6,2017-06-01,2019-12-06
2019-12-06,-1.5,2017-07-01,2019-12-06
2019-12-06,3.6,2017-08-01,2019-12-06
2019-12-06,-4.5,2017-09-01,2019-12-06
2019-12-06,1.3,2017-10-01,2019-12-06
2019-12-06,6.0,2017-11-01,2019-12-06
2019-12-06,12.5,2017-12-01,2019-12-06
2019-12-06,-21.7,2018-01-01,2019-12-06
2019-12-06,-2.2,2018-02-01,2019-12-06
2019-12-06,16.9,2018-03-01,2019-12-06
2019-12-06,-5.6,2018-04-01,2019-12-06
2019-12-06,10.4,2018-05-01,2019-12-06
2019-12-06,-4.2,2018-06-01,2019-12-06
2019-12-06,-0.4,2018-07-01,2019-12-06
2019-12-06,3.3,2018-08-01,2019-12-06
2019-12-06,-8.3,2018-09-01,2019-12-06
2019-12-06,5.6,2018-10-01,2019-12-06
2019-12-06,4.3,2018-11-01,2019-12-06
2019-12-06,8.0,2018-12-01,2019-12-06
2019-12-06,-19.6,2019-01-01,2019-12-06
2019-12-06,-3.6,2019-02-01,2019-12-06
2019-12-06,16.5,2019-03-01,2019-12-06
2019-12-06,-1.2,2019-04-01,2019-12-06
2019-12-06,7.3,2019-05-01,2019-12-06
2019-12-06,-5.7,2019-06-01,2019-12-06
2019-12-06,3.3,2019-07-01,2019-12-06
2019-12-06,2.7,2019-08-01,2019-12-06
2019-12-06,-9.1,2019-09-01,2019-12-06
