realtime_start,value,date,realtime_end
2019-12-06,19481,2011-08-01,2019-12-06
2019-12-06,18845,2011-09-01,2019-12-06
2019-12-06,19302,2011-10-01,2019-12-06
2019-12-06,19103,2011-11-01,2019-12-06
2019-12-06,21133,2011-12-01,2019-12-06
2019-12-06,19401,2012-01-01,2019-12-06
2019-12-06,19056,2012-02-01,2019-12-06
2019-12-06,19943,2012-03-01,2019-12-06
2019-12-06,19050,2012-04-01,2019-12-06
2019-12-06,19701,2012-05-01,2019-12-06
2019-12-06,18426,2012-06-01,2019-12-06
2019-12-06,18559,2012-07-01,2019-12-06
2019-12-06,19168,2012-08-01,2019-12-06
2019-12-06,17847,2012-09-01,2019-12-06
2019-12-06,19468,2012-10-01,2019-12-06
2019-12-06,18700,2012-11-01,2019-12-06
2019-12-06,20632,2012-12-01,2019-12-06
2019-12-06,19826,2013-01-01,2019-12-06
2019-12-06,18221,2013-02-01,2019-12-06
2019-12-06,19625,2013-03-01,2019-12-06
2019-12-06,19168,2013-04-01,2019-12-06
2019-12-06,19806,2013-05-01,2019-12-06
2019-12-06,18547,2013-06-01,2019-12-06
2019-12-06,19470,2013-07-01,2019-12-06
2019-12-06,19562,2013-08-01,2019-12-06
2019-12-06,19217,2013-09-01,2019-12-06
2019-12-06,20478,2013-10-01,2019-12-06
2019-12-06,19554,2013-11-01,2019-12-06
2019-12-06,22074,2013-12-01,2019-12-06
2019-12-06,20634,2014-01-01,2019-12-06
2019-12-06,19140,2014-02-01,2019-12-06
2019-12-06,20488,2014-03-01,2019-12-06
2019-12-06,20621,2014-04-01,2019-12-06
2019-12-06,21069,2014-05-01,2019-12-06
2019-12-06,20421,2014-06-01,2019-12-06
2019-12-06,20910,2014-07-01,2019-12-06
2019-12-06,20631,2014-08-01,2019-12-06
2019-12-06,20699,2014-09-01,2019-12-06
2019-12-06,21676,2014-10-01,2019-12-06
2019-12-06,20211,2014-11-01,2019-12-06
2019-12-06,24046,2014-12-01,2019-12-06
2019-12-06,21713,2015-01-01,2019-12-06
2019-12-06,20085,2015-02-01,2019-12-06
2019-12-06,22366,2015-03-01,2019-12-06
2019-12-06,21551,2015-04-01,2019-12-06
2019-12-06,21461,2015-05-01,2019-12-06
2019-12-06,21489,2015-06-01,2019-12-06
2019-12-06,21774,2015-07-01,2019-12-06
2019-12-06,21533,2015-08-01,2019-12-06
2019-12-06,22018,2015-09-01,2019-12-06
2019-12-06,22625,2015-10-01,2019-12-06
2019-12-06,21642,2015-11-01,2019-12-06
2019-12-06,25212,2015-12-01,2019-12-06
2019-12-06,22152,2016-01-01,2019-12-06
2019-12-06,22383,2016-02-01,2019-12-06
2019-12-06,23541,2016-03-01,2019-12-06
2019-12-06,22641,2016-04-01,2019-12-06
2019-12-06,23082,2016-05-01,2019-12-06
2019-12-06,22689,2016-06-01,2019-12-06
2019-12-06,22153,2016-07-01,2019-12-06
2019-12-06,22989,2016-08-01,2019-12-06
2019-12-06,22216,2016-09-01,2019-12-06
2019-12-06,22109,2016-10-01,2019-12-06
2019-12-06,21873,2016-11-01,2019-12-06
2019-12-06,24519,2016-12-01,2019-12-06
2019-12-06,22418,2017-01-01,2019-12-06
2019-12-06,21279,2017-02-01,2019-12-06
2019-12-06,23398,2017-03-01,2019-12-06
2019-12-06,22342,2017-04-01,2019-12-06
2019-12-06,23785,2017-05-01,2019-12-06
2019-12-06,23096,2017-06-01,2019-12-06
2019-12-06,22323,2017-07-01,2019-12-06
2019-12-06,23557,2017-08-01,2019-12-06
2019-12-06,22628,2017-09-01,2019-12-06
2019-12-06,24085,2017-10-01,2019-12-06
2019-12-06,23314,2017-11-01,2019-12-06
2019-12-06,25347,2017-12-01,2019-12-06
2019-12-06,24173,2018-01-01,2019-12-06
2019-12-06,21878,2018-02-01,2019-12-06
2019-12-06,23909,2018-03-01,2019-12-06
2019-12-06,23059,2018-04-01,2019-12-06
2019-12-06,24642,2018-05-01,2019-12-06
2019-12-06,23015,2018-06-01,2019-12-06
2019-12-06,23317,2018-07-01,2019-12-06
2019-12-06,24461,2018-08-01,2019-12-06
2019-12-06,22639,2018-09-01,2019-12-06
2019-12-06,25275,2018-10-01,2019-12-06
2019-12-06,24226,2018-11-01,2019-12-06
2019-12-06,25273,2018-12-01,2019-12-06
2019-12-06,24704,2019-01-01,2019-12-06
2019-12-06,22929,2019-02-01,2019-12-06
2019-12-06,24241,2019-03-01,2019-12-06
2019-12-06,24722,2019-04-01,2019-12-06
2019-12-06,25496,2019-05-01,2019-12-06
2019-12-06,23433,2019-06-01,2019-12-06
2019-12-06,24354,2019-07-01,2019-12-06
2019-12-06,24562,2019-08-01,2019-12-06
2019-12-06,23545,2019-09-01,2019-12-06
