realtime_start,value,date,realtime_end
2019-12-06,354579,2010-07-01,2019-12-06
2019-12-06,356747,2010-08-01,2019-12-06
2019-12-06,359299,2010-09-01,2019-12-06
2019-12-06,363522,2010-10-01,2019-12-06
2019-12-06,367345,2010-11-01,2019-12-06
2019-12-06,369249,2010-12-01,2019-12-06
2019-12-06,371798,2011-01-01,2019-12-06
2019-12-06,375056,2011-02-01,2019-12-06
2019-12-06,378471,2011-03-01,2019-12-06
2019-12-06,380773,2011-04-01,2019-12-06
2019-12-06,380282,2011-05-01,2019-12-06
2019-12-06,383197,2011-06-01,2019-12-06
2019-12-06,382790,2011-07-01,2019-12-06
2019-12-06,383946,2011-08-01,2019-12-06
2019-12-06,387709,2011-09-01,2019-12-06
2019-12-06,389921,2011-10-01,2019-12-06
2019-12-06,391589,2011-11-01,2019-12-06
2019-12-06,391837,2011-12-01,2019-12-06
2019-12-06,395376,2012-01-01,2019-12-06
2019-12-06,400228,2012-02-01,2019-12-06
2019-12-06,401804,2012-03-01,2019-12-06
2019-12-06,399915,2012-04-01,2019-12-06
2019-12-06,399363,2012-05-01,2019-12-06
2019-12-06,396140,2012-06-01,2019-12-06
2019-12-06,397458,2012-07-01,2019-12-06
2019-12-06,402152,2012-08-01,2019-12-06
2019-12-06,405366,2012-09-01,2019-12-06
2019-12-06,405925,2012-10-01,2019-12-06
2019-12-06,407580,2012-11-01,2019-12-06
2019-12-06,408793,2012-12-01,2019-12-06
2019-12-06,412323,2013-01-01,2019-12-06
2019-12-06,417217,2013-02-01,2019-12-06
2019-12-06,414226,2013-03-01,2019-12-06
2019-12-06,412209,2013-04-01,2019-12-06
2019-12-06,414209,2013-05-01,2019-12-06
2019-12-06,415522,2013-06-01,2019-12-06
2019-12-06,418493,2013-07-01,2019-12-06
2019-12-06,417623,2013-08-01,2019-12-06
2019-12-06,417401,2013-09-01,2019-12-06
2019-12-06,419232,2013-10-01,2019-12-06
2019-12-06,420658,2013-11-01,2019-12-06
2019-12-06,422862,2013-12-01,2019-12-06
2019-12-06,418699,2014-01-01,2019-12-06
2019-12-06,424643,2014-02-01,2019-12-06
2019-12-06,428982,2014-03-01,2019-12-06
2019-12-06,433691,2014-04-01,2019-12-06
2019-12-06,434368,2014-05-01,2019-12-06
2019-12-06,435306,2014-06-01,2019-12-06
2019-12-06,436184,2014-07-01,2019-12-06
2019-12-06,439692,2014-08-01,2019-12-06
2019-12-06,438666,2014-09-01,2019-12-06
2019-12-06,440018,2014-10-01,2019-12-06
2019-12-06,441282,2014-11-01,2019-12-06
2019-12-06,438912,2014-12-01,2019-12-06
2019-12-06,436370,2015-01-01,2019-12-06
2019-12-06,435330,2015-02-01,2019-12-06
2019-12-06,441574,2015-03-01,2019-12-06
2019-12-06,442588,2015-04-01,2019-12-06
2019-12-06,446089,2015-05-01,2019-12-06
2019-12-06,446808,2015-06-01,2019-12-06
2019-12-06,450016,2015-07-01,2019-12-06
2019-12-06,450107,2015-08-01,2019-12-06
2019-12-06,448646,2015-09-01,2019-12-06
2019-12-06,447559,2015-10-01,2019-12-06
2019-12-06,449149,2015-11-01,2019-12-06
2019-12-06,450987,2015-12-01,2019-12-06
2019-12-06,448546,2016-01-01,2019-12-06
2019-12-06,452413,2016-02-01,2019-12-06
2019-12-06,450750,2016-03-01,2019-12-06
2019-12-06,453171,2016-04-01,2019-12-06
2019-12-06,454440,2016-05-01,2019-12-06
2019-12-06,459030,2016-06-01,2019-12-06
2019-12-06,458833,2016-07-01,2019-12-06
2019-12-06,459341,2016-08-01,2019-12-06
2019-12-06,461721,2016-09-01,2019-12-06
2019-12-06,463213,2016-10-01,2019-12-06
2019-12-06,462889,2016-11-01,2019-12-06
2019-12-06,467773,2016-12-01,2019-12-06
2019-12-06,473676,2017-01-01,2019-12-06
2019-12-06,472456,2017-02-01,2019-12-06
2019-12-06,471493,2017-03-01,2019-12-06
2019-12-06,474643,2017-04-01,2019-12-06
2019-12-06,472453,2017-05-01,2019-12-06
2019-12-06,474446,2017-06-01,2019-12-06
2019-12-06,475122,2017-07-01,2019-12-06
2019-12-06,475980,2017-08-01,2019-12-06
2019-12-06,485679,2017-09-01,2019-12-06
2019-12-06,487071,2017-10-01,2019-12-06
2019-12-06,490781,2017-11-01,2019-12-06
2019-12-06,492980,2017-12-01,2019-12-06
2019-12-06,494208,2018-01-01,2019-12-06
2019-12-06,495028,2018-02-01,2019-12-06
2019-12-06,494681,2018-03-01,2019-12-06
2019-12-06,496768,2018-04-01,2019-12-06
2019-12-06,502987,2018-05-01,2019-12-06
2019-12-06,503283,2018-06-01,2019-12-06
2019-12-06,506047,2018-07-01,2019-12-06
2019-12-06,504897,2018-08-01,2019-12-06
2019-12-06,504604,2018-09-01,2019-12-06
2019-12-06,510685,2018-10-01,2019-12-06
2019-12-06,510233,2018-11-01,2019-12-06
2019-12-06,499879,2018-12-01,2019-12-06
2019-12-06,507222,2019-01-01,2019-12-06
2019-12-06,504441,2019-02-01,2019-12-06
2019-12-06,513608,2019-03-01,2019-12-06
2019-12-06,515545,2019-04-01,2019-12-06
2019-12-06,518131,2019-05-01,2019-12-06
2019-12-06,520055,2019-06-01,2019-12-06
2019-12-06,523922,2019-07-01,2019-12-06
2019-12-06,526862,2019-08-01,2019-12-06
2019-12-06,525157,2019-09-01,2019-12-06
