realtime_start,value,date,realtime_end
2019-12-06,28860,2016-08-01,2019-12-06
2019-12-06,29026,2016-09-01,2019-12-06
2019-12-06,29134,2016-10-01,2019-12-06
2019-12-06,29339,2016-11-01,2019-12-06
2019-12-06,29384,2016-12-01,2019-12-06
2019-12-06,30124,2017-01-01,2019-12-06
2019-12-06,30305,2017-02-01,2019-12-06
2019-12-06,30107,2017-03-01,2019-12-06
2019-12-06,30470,2017-04-01,2019-12-06
2019-12-06,30023,2017-05-01,2019-12-06
2019-12-06,29997,2017-06-01,2019-12-06
2019-12-06,30188,2017-07-01,2019-12-06
2019-12-06,30286,2017-08-01,2019-12-06
2019-12-06,31302,2017-09-01,2019-12-06
2019-12-06,30835,2017-10-01,2019-12-06
2019-12-06,31160,2017-11-01,2019-12-06
2019-12-06,31254,2017-12-01,2019-12-06
2019-12-06,30677,2018-01-01,2019-12-06
2019-12-06,31275,2018-02-01,2019-12-06
2019-12-06,30920,2018-03-01,2019-12-06
2019-12-06,30937,2018-04-01,2019-12-06
2019-12-06,31543,2018-05-01,2019-12-06
2019-12-06,31958,2018-06-01,2019-12-06
2019-12-06,31978,2018-07-01,2019-12-06
2019-12-06,31592,2018-08-01,2019-12-06
2019-12-06,31630,2018-09-01,2019-12-06
2019-12-06,32068,2018-10-01,2019-12-06
2019-12-06,31414,2018-11-01,2019-12-06
2019-12-06,31552,2018-12-01,2019-12-06
2019-12-06,33654,2019-01-01,2019-12-06
2019-12-06,31497,2019-02-01,2019-12-06
2019-12-06,31782,2019-03-01,2019-12-06
2019-12-06,31479,2019-04-01,2019-12-06
2019-12-06,30918,2019-05-01,2019-12-06
2019-12-06,31152,2019-06-01,2019-12-06
2019-12-06,31426,2019-07-01,2019-12-06
2019-12-06,32145,2019-08-01,2019-12-06
2019-12-06,31573,2019-09-01,2019-12-06
